Year,FIPS,AgeGroup,MonthlyIncome,AverageRate,AveragePoints,County,MedianHousePrice,MonthlyMortgage,mortgage_income_ratio,affordable
2022,34007,65-plus,6082.539080587416,3.76,0.8,Camden County,268563.0,1518.8344848331838,0.24970402404492298,Yes
2022,34007,65-plus,6082.539080587416,4.17,0.8,Camden County,271669.0,1592.783560450291,0.2618616237968288,No
2022,34007,overall,7703.246086209559,3.45,0.7,Camden County,265502.0,1460.8113844540426,0.1896358195111025,Yes
2022,34007,overall,7703.246086209559,3.76,0.8,Camden County,268563.0,1518.8344848331838,0.19716811170711773,Yes
2022,34007,overall,7703.246086209559,4.17,0.8,Camden County,271669.0,1592.783560450291,0.20676784080696978,Yes
2022,34007,under-25,2798.0602129289778,3.45,0.7,Camden County,265502.0,1460.8113844540426,0.5220800387726044,No
2022,34007,under-25,2798.0602129289778,3.76,0.8,Camden County,268563.0,1518.8344848331838,0.5428169407559978,No
2022,34007,under-25,2798.0602129289778,4.17,0.8,Camden County,271669.0,1592.783560450291,0.5692456342041986,No
2020,34009,25-44,7016.058486995448,3.62,0.7,Cape May County,382623.0,2137.2461245811915,0.30462205076292687,No
2020,34009,25-44,7016.058486995448,3.47,0.7,Cape May County,384139.0,2117.324713594217,0.30178264869353144,No
2020,34009,25-44,7016.058486995448,3.45,0.7,Cape May County,386484.0,2126.4631795969,0.30308515579486495,No
2020,34009,25-44,7016.058486995448,3.31,0.7,Cape May County,390809.0,2123.599016756281,0.3026769261819095,No
2020,34009,25-44,7016.058486995448,3.23,0.7,Cape May County,395234.0,2132.3517518896656,0.303924454997356,No
2020,34009,25-44,7016.058486995448,3.16,0.8,Cape May County,401279.0,2151.450399576235,0.3066465884747165,No
2020,34009,25-44,7016.058486995448,3.02,0.8,Cape May County,406894.0,2154.3468100091623,0.3070594143424449,No
2020,34009,25-44,7016.058486995448,2.94,0.8,Cape May County,411397.0,2162.590577099375,0.3082343998568178,No
2020,34009,25-44,7016.058486995448,2.89,0.8,Cape May County,413832.0,2165.62973106553,0.3086675709844229,No
2020,34009,25-44,7016.058486995448,2.83,0.7,Cape May County,418897.0,2180.3258854505093,0.3107622163486568,No
2020,34009,25-44,7016.058486995448,2.77,0.7,Cape May County,427376.0,2212.4621467895895,0.31534260309980006,No
2020,34009,25-44,7016.058486995448,2.68,0.7,Cape May County,436070.0,2239.2097288399227,0.31915494048266413,No
2020,34009,45-64,6945.034332052568,3.62,0.7,Cape May County,382623.0,2137.2461245811915,0.307737301559104,No
2020,34009,45-64,6945.034332052568,3.47,0.7,Cape May County,384139.0,2117.324713594217,0.3048688620331777,No
2020,34009,45-64,6945.034332052568,3.45,0.7,Cape May County,386484.0,2126.4631795969,0.30618468936616977,No
2020,34009,45-64,6945.034332052568,3.31,0.7,Cape May County,390809.0,2123.599016756281,0.3057722849483254,No
2020,34009,45-64,6945.034332052568,3.23,0.7,Cape May County,395234.0,2132.3517518896656,0.30703257175396287,No
2020,34009,45-64,6945.034332052568,3.16,0.8,Cape May County,401279.0,2151.450399576235,0.3097825434277422,No
2020,34009,45-64,6945.034332052568,3.02,0.8,Cape May County,406894.0,2154.3468100091623,0.31019959110446277,No
2020,34009,45-64,6945.034332052568,2.94,0.8,Cape May County,411397.0,2162.590577099375,0.31138659273700564,No
2020,34009,45-64,6945.034332052568,2.89,0.8,Cape May County,413832.0,2165.62973106553,0.31182419373663334,No
2020,34009,45-64,6945.034332052568,2.83,0.7,Cape May County,418897.0,2180.3258854505093,0.31394026022130916,No
2020,34009,45-64,6945.034332052568,2.77,0.7,Cape May County,427376.0,2212.4621467895895,0.31856748879968577,No
2020,34009,45-64,6945.034332052568,2.68,0.7,Cape May County,436070.0,2239.2097288399227,0.32241881346872137,No
2020,34009,65-plus,5232.341846312897,3.62,0.7,Cape May County,382623.0,2137.2461245811915,0.4084683660505202,No
2020,34009,65-plus,5232.341846312897,3.47,0.7,Cape May County,384139.0,2117.324713594217,0.4046610056807056,No
2020,34009,65-plus,5232.341846312897,3.45,0.7,Cape May County,386484.0,2126.4631795969,0.4064075402671494,No
2020,34009,65-plus,5232.341846312897,3.31,0.7,Cape May County,390809.0,2123.599016756281,0.405860144297095,No
2020,34009,65-plus,5232.341846312897,3.23,0.7,Cape May County,395234.0,2132.3517518896656,0.4075329583812039,No
2020,34009,65-plus,5232.341846312897,3.16,0.8,Cape May County,401279.0,2151.450399576235,0.41118307304258217,No
2020,34009,65-plus,5232.341846312897,3.02,0.8,Cape May County,406894.0,2154.3468100091623,0.41173663214059253,No
2020,34009,65-plus,5232.341846312897,2.94,0.8,Cape May County,411397.0,2162.590577099375,0.413312172755551,No
2020,34009,65-plus,5232.341846312897,2.89,0.8,Cape May County,413832.0,2165.62973106553,0.4138930128564891,No
2020,34009,65-plus,5232.341846312897,2.83,0.7,Cape May County,418897.0,2180.3258854505093,0.416701727351192,No
2020,34009,65-plus,5232.341846312897,2.77,0.7,Cape May County,427376.0,2212.4621467895895,0.42284357784242577,No
2020,34009,65-plus,5232.341846312897,2.68,0.7,Cape May County,436070.0,2239.2097288399227,0.4279555492762459,No
2020,34009,overall,5998.3365000933745,3.62,0.7,Cape May County,382623.0,2137.2461245811915,0.3563064733944022,No
2020,34009,overall,5998.3365000933745,3.47,0.7,Cape May County,384139.0,2117.324713594217,0.3529853174394696,No
2020,34009,overall,5998.3365000933745,3.45,0.7,Cape May County,386484.0,2126.4631795969,0.3545088174969507,No
2020,34009,overall,5998.3365000933745,3.31,0.7,Cape May County,390809.0,2123.599016756281,0.35403132463862663,No
2020,34009,overall,5998.3365000933745,3.23,0.7,Cape May County,395234.0,2132.3517518896656,0.35549051838896867,No
2020,34009,overall,5998.3365000933745,3.16,0.8,Cape May County,401279.0,2151.450399576235,0.35867450909810483,No
2020,34009,overall,5998.3365000933745,3.02,0.8,Cape May County,406894.0,2154.3468100091623,0.3591573780456675,No
2020,34009,overall,5998.3365000933745,2.94,0.8,Cape May County,411397.0,2162.590577099375,0.3605317202637282,No
2020,34009,overall,5998.3365000933745,2.89,0.8,Cape May County,413832.0,2165.62973106553,0.36103838639793184,No
2020,34009,overall,5998.3365000933745,2.83,0.7,Cape May County,418897.0,2180.3258854505093,0.36348842473518594,No
2020,34009,overall,5998.3365000933745,2.77,0.7,Cape May County,427376.0,2212.4621467895895,0.3688459536665121,No
2020,34009,overall,5998.3365000933745,2.68,0.7,Cape May County,436070.0,2239.2097288399227,0.37330512031211743,No
2020,34009,under-25,4929.748882924026,3.62,0.7,Cape May County,382623.0,2137.2461245811915,0.4335405667384639,No
2020,34009,under-25,4929.748882924026,3.47,0.7,Cape May County,384139.0,2117.324713594217,0.4294995067453313,No
2020,34009,under-25,4929.748882924026,3.45,0.7,Cape May County,386484.0,2126.4631795969,0.43135324538795006,No
2020,34009,under-25,4929.748882924026,3.31,0.7,Cape May County,390809.0,2123.599016756281,0.43077224970061595,No
2020,34009,under-25,4929.748882924026,3.23,0.7,Cape May County,395234.0,2132.3517518896656,0.43254774280204006,No
2020,34009,under-25,4929.748882924026,3.16,0.8,Cape May County,401279.0,2151.450399576235,0.43642190518640095,No
2020,34009,under-25,4929.748882924026,3.02,0.8,Cape May County,406894.0,2154.3468100091623,0.4370094423007071,No
2020,34009,under-25,4929.748882924026,2.94,0.8,Cape May County,411397.0,2162.590577099375,0.43868169118923933,No
2020,34009,under-25,4929.748882924026,2.89,0.8,Cape May County,413832.0,2165.62973106553,0.4392981838419751,No
2020,34009,under-25,4929.748882924026,2.83,0.7,Cape May County,418897.0,2180.3258854505093,0.4422793000679729,No
2020,34009,under-25,4929.748882924026,2.77,0.7,Cape May County,427376.0,2212.4621467895895,0.44879814354302205,No
2020,34009,under-25,4929.748882924026,2.68,0.7,Cape May County,436070.0,2239.2097288399227,0.45422389294437254,No
2021,34009,25-44,6409.745210386344,2.74,0.7,Cape May County,444248.0,2293.59151380947,0.35782881199286,No
2021,34009,25-44,6409.745210386344,2.81,0.7,Cape May County,450519.0,2340.694472270817,0.3651774595467474,No
2021,34009,25-44,6409.745210386344,3.08,0.7,Cape May County,458142.0,2438.77767556457,0.3804796595678682,No
2021,34009,25-44,6409.745210386344,3.06,0.7,Cape May County,465689.0,2474.5094936384594,0.3860542677466753,No
2021,34009,25-44,6409.745210386344,2.96,0.7,Cape May County,478261.0,2518.5981199020785,0.3929326419747457,No
2021,34009,25-44,6409.745210386344,2.98,0.7,Cape May County,491008.0,2590.3766002026596,0.40413097793734704,No
2021,34009,25-44,6409.745210386344,2.87,0.7,Cape May County,504493.0,2635.3212633258227,0.4111429045659336,No
2021,34009,25-44,6409.745210386344,2.84,0.7,Cape May County,516971.0,2693.2180166412577,0.420175518408621,No
2021,34009,25-44,6409.745210386344,2.9,0.7,Cape May County,530710.0,2779.765482285773,0.4336779998339784,No
2021,34009,25-44,6409.745210386344,3.07,0.7,Cape May County,541639.0,2880.6638938618707,0.44941940737270586,No
2021,34009,25-44,6409.745210386344,3.07,0.7,Cape May County,549498.0,2922.4613595943247,0.4559403320523211,No
2021,34009,25-44,6409.745210386344,3.1,0.6,Cape May County,556894.0,2969.773309974338,0.46332158494570436,No
2021,34009,45-64,7216.040668294697,2.74,0.7,Cape May County,444248.0,2293.59151380947,0.3178462565887249,No
2021,34009,45-64,7216.040668294697,2.81,0.7,Cape May County,450519.0,2340.694472270817,0.32437379164937175,No
2021,34009,45-64,7216.040668294697,3.08,0.7,Cape May County,458142.0,2438.77767556457,0.337966176698517,No
2021,34009,45-64,7216.040668294697,3.06,0.7,Cape May County,465689.0,2474.5094936384594,0.3429178974157914,No
2021,34009,45-64,7216.040668294697,2.96,0.7,Cape May County,478261.0,2518.5981199020785,0.34902770586758297,No
2021,34009,45-64,7216.040668294697,2.98,0.7,Cape May County,491008.0,2590.3766002026596,0.3589747784521315,No
2021,34009,45-64,7216.040668294697,2.87,0.7,Cape May County,504493.0,2635.3212633258227,0.3652032166205356,No
2021,34009,45-64,7216.040668294697,2.84,0.7,Cape May County,516971.0,2693.2180166412577,0.3732265573937961,No
2021,34009,45-64,7216.040668294697,2.9,0.7,Cape May County,530710.0,2779.765482285773,0.38522031818630126,No
2021,34009,45-64,7216.040668294697,3.07,0.7,Cape May County,541639.0,2880.6638938618707,0.39920283522219013,No
2021,34009,45-64,7216.040668294697,3.07,0.7,Cape May County,549498.0,2922.4613595943247,0.40499513430333317,No
2021,34009,45-64,7216.040668294697,3.1,0.6,Cape May County,556894.0,2969.773309974338,0.4115516314954692,No
2021,34009,65-plus,5672.391769126931,2.74,0.7,Cape May County,444248.0,2293.59151380947,0.4043429310177018,No
2021,34009,65-plus,5672.391769126931,2.81,0.7,Cape May County,450519.0,2340.694472270817,0.41264682827629984,No
2021,34009,65-plus,5672.391769126931,3.08,0.7,Cape May County,458142.0,2438.77767556457,0.4299381592149683,No
2021,34009,65-plus,5672.391769126931,3.06,0.7,Cape May County,465689.0,2474.5094936384594,0.4362374099593133,No
2021,34009,65-plus,5672.391769126931,2.96,0.7,Cape May County,478261.0,2518.5981199020785,0.4440099031258784,No
2021,34009,65-plus,5672.391769126931,2.98,0.7,Cape May County,491008.0,2590.3766002026596,0.456663909270385,No
2021,34009,65-plus,5672.391769126931,2.87,0.7,Cape May County,504493.0,2635.3212633258227,0.4645873152960025,No
2021,34009,65-plus,5672.391769126931,2.84,0.7,Cape May County,516971.0,2693.2180166412577,0.4747940773942322,No
2021,34009,65-plus,5672.391769126931,2.9,0.7,Cape May County,530710.0,2779.765482285773,0.4900517445595303,No
2021,34009,65-plus,5672.391769126931,3.07,0.7,Cape May County,541639.0,2880.6638938618707,0.5078393755418007,No
